full.name,PA,run,algo,expl.var,rand,var.imp,Predictor_variable,Group
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,regularly flooded vegetation ,1,0.002356,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,regularly flooded vegetation ,2,0.002038,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,regularly flooded vegetation ,3,0.002259,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,regularly flooded vegetation ,4,0.001749,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,regularly flooded vegetation ,5,0.002396,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,regularly flooded vegetation ,1,0.002554,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,regularly flooded vegetation ,2,0.002548,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,regularly flooded vegetation ,3,0.002174,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,regularly flooded vegetation ,4,0.002616,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,regularly flooded vegetation ,5,0.002794,Regularly Flooded Vegetation ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,regularly flooded vegetation ,1,7.79E-04,Regularly Flooded Vegetation ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,regularly flooded vegetation ,2,8.33E-04,Regularly Flooded Vegetation ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,regularly flooded vegetation ,3,7.12E-04,Regularly Flooded Vegetation ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,regularly flooded vegetation ,4,7.15E-04,Regularly Flooded Vegetation ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,regularly flooded vegetation ,5,7.90E-04,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,savannas ,1,0.001617,Savannas ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,savannas ,2,0.001589,Savannas ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,savannas ,3,0.001608,Savannas ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,savannas ,4,0.001573,Savannas ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,savannas ,5,0.001934,Savannas ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,savannas ,1,0.009645,Savannas ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,savannas ,2,0.009489,Savannas ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,savannas ,3,0.008995,Savannas ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,savannas ,4,0.010136,Savannas ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,savannas ,5,0.009575,Savannas ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,savannas ,1,0.004268,Savannas ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,savannas ,2,0.004466,Savannas ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,savannas ,3,0.005025,Savannas ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,savannas ,4,0.005537,Savannas ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,savannas ,5,0.004948,Savannas ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,savannas ,1,0.002635,Savannas ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,savannas ,2,0.002784,Savannas ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,savannas ,3,0.002492,Savannas ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,savannas ,4,0.002177,Savannas ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,savannas ,5,0.002608,Savannas ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,savannas ,1,0.002448,Savannas ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,savannas ,2,0.00245,Savannas ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,savannas ,3,0.002332,Savannas ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,savannas ,4,0.002465,Savannas ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,savannas ,5,0.002353,Savannas ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,savannas ,1,0.004592,Savannas ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,savannas ,2,0.004807,Savannas ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,savannas ,3,0.004732,Savannas ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,savannas ,4,0.004542,Savannas ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,savannas ,5,0.004332,Savannas ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,savannas ,1,0.003221,Savannas ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,savannas ,2,0.003102,Savannas ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,savannas ,3,0.002909,Savannas ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,savannas ,4,0.002936,Savannas ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,savannas ,5,0.003348,Savannas ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,savannas ,1,0.003094,Savannas ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,savannas ,2,0.00315,Savannas ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,savannas ,3,0.003242,Savannas ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,savannas ,4,0.003353,Savannas ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,savannas ,5,0.003136,Savannas ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,savannas ,1,0.004267,Savannas ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,savannas ,2,0.004311,Savannas ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,savannas ,3,0.004198,Savannas ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,savannas ,4,0.00396,Savannas ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,savannas ,5,0.004075,Savannas ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,savannas ,1,0.003243,Savannas ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,savannas ,2,0.003559,Savannas ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,savannas ,3,0.00338,Savannas ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,savannas ,4,0.003745,Savannas ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,savannas ,5,0.003353,Savannas ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,savannas ,1,0.004895,Savannas ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,savannas ,2,0.005239,Savannas ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,savannas ,3,0.0054,Savannas ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,savannas ,4,0.004715,Savannas ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,savannas ,5,0.004645,Savannas ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,savannas ,1,0.006187,Savannas ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,savannas ,2,0.006395,Savannas ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,savannas ,3,0.006218,Savannas ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,savannas ,4,0.006356,Savannas ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,savannas ,5,0.006525,Savannas ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,savannas ,1,0.004764,Savannas ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,savannas ,2,0.004655,Savannas ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,savannas ,3,0.004976,Savannas ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,savannas ,4,0.004961,Savannas ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,savannas ,5,0.004468,Savannas ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,shrublands,1,7.89E-04,Shrublands,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,shrublands,2,8.75E-04,Shrublands,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,shrublands,3,8.05E-04,Shrublands,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,shrublands,4,7.50E-04,Shrublands,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,shrublands,5,7.87E-04,Shrublands,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,shrublands,1,4.67E-04,Shrublands,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,shrublands,2,4.43E-04,Shrublands,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,shrublands,3,4.55E-04,Shrublands,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,shrublands,4,4.53E-04,Shrublands,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,shrublands,5,4.32E-04,Shrublands,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,shrublands,1,3.04E-04,Shrublands,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,shrublands,2,3.32E-04,Shrublands,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,shrublands,3,2.72E-04,Shrublands,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,shrublands,4,2.47E-04,Shrublands,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,shrublands,5,2.85E-04,Shrublands,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,shrublands,1,5.76E-04,Shrublands,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,shrublands,2,4.52E-04,Shrublands,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,shrublands,3,4.32E-04,Shrublands,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,shrublands,4,6.96E-04,Shrublands,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,shrublands,5,5.78E-04,Shrublands,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,shrublands,1,0.00276,Shrublands,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,shrublands,2,0.002393,Shrublands,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,shrublands,3,0.0024,Shrublands,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,shrublands,4,0.002716,Shrublands,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,shrublands,5,0.002558,Shrublands,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,shrublands,1,0.00318,Shrublands,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,shrublands,2,0.002792,Shrublands,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,shrublands,3,0.002903,Shrublands,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,shrublands,4,0.003126,Shrublands,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,shrublands,5,0.002775,Shrublands,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,shrublands,1,0.002123,Shrublands,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,shrublands,2,0.002346,Shrublands,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,shrublands,3,0.002208,Shrublands,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,shrublands,4,0.002363,Shrublands,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,shrublands,5,0.002233,Shrublands,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,shrublands,1,0.001697,Shrublands,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,shrublands,2,0.001661,Shrublands,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,shrublands,3,0.00176,Shrublands,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,shrublands,4,0.001854,Shrublands,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,shrublands,5,0.001689,Shrublands,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,shrublands,1,9.84E-04,Shrublands,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,shrublands,2,9.43E-04,Shrublands,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,shrublands,3,0.001099,Shrublands,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,shrublands,4,0.001098,Shrublands,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,shrublands,5,0.001042,Shrublands,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,shrublands,1,3.52E-04,Shrublands,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,shrublands,2,4.25E-04,Shrublands,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,shrublands,3,5.28E-04,Shrublands,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,shrublands,4,4.67E-04,Shrublands,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,shrublands,5,4.31E-04,Shrublands,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,shrublands,1,0.001878,Shrublands,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,shrublands,2,0.00172,Shrublands,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,shrublands,3,0.001654,Shrublands,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,shrublands,4,0.001692,Shrublands,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,shrublands,5,0.001592,Shrublands,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,shrublands,1,0.001091,Shrublands,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,shrublands,2,0.001241,Shrublands,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,shrublands,3,0.001176,Shrublands,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,shrublands,4,0.001288,Shrublands,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,shrublands,5,0.001206,Shrublands,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,shrublands,1,9.59E-04,Shrublands,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,shrublands,2,0.001077,Shrublands,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,shrublands,3,0.001142,Shrublands,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,shrublands,4,9.45E-04,Shrublands,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,shrublands,5,9.80E-04,Shrublands,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Soil Moisture,1,0.009532,Soil Moisture,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Soil Moisture,2,0.010117,Soil Moisture,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Soil Moisture,3,0.010632,Soil Moisture,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Soil Moisture,4,0.011361,Soil Moisture,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Soil Moisture,5,0.009767,Soil Moisture,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Soil Moisture,1,0.00336,Soil Moisture,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Soil Moisture,2,0.003648,Soil Moisture,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Soil Moisture,3,0.003689,Soil Moisture,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Soil Moisture,4,0.003135,Soil Moisture,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Soil Moisture,5,0.003162,Soil Moisture,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Soil Moisture,1,0.00391,Soil Moisture,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Soil Moisture,2,0.003852,Soil Moisture,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Soil Moisture,3,0.004355,Soil Moisture,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Soil Moisture,4,0.00375,Soil Moisture,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Soil Moisture,5,0.004204,Soil Moisture,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Soil Moisture,1,0.006681,Soil Moisture,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Soil Moisture,2,0.006869,Soil Moisture,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Soil Moisture,3,0.006897,Soil Moisture,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Soil Moisture,4,0.0071,Soil Moisture,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Soil Moisture,5,0.005795,Soil Moisture,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Soil Moisture,1,0.001711,Soil Moisture,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Soil Moisture,2,0.001725,Soil Moisture,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Soil Moisture,3,0.001833,Soil Moisture,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Soil Moisture,4,0.001837,Soil Moisture,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Soil Moisture,5,0.001985,Soil Moisture,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Soil Moisture,1,0.002237,Soil Moisture,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Soil Moisture,2,0.001942,Soil Moisture,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Soil Moisture,3,0.001951,Soil Moisture,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Soil Moisture,4,0.002083,Soil Moisture,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Soil Moisture,5,0.001826,Soil Moisture,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Soil Moisture,1,0.002633,Soil Moisture,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Soil Moisture,2,0.002638,Soil Moisture,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Soil Moisture,3,0.002449,Soil Moisture,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Soil Moisture,4,0.002461,Soil Moisture,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Soil Moisture,5,0.002786,Soil Moisture,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Soil Moisture,1,0.002054,Soil Moisture,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Soil Moisture,2,0.002152,Soil Moisture,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Soil Moisture,3,0.001958,Soil Moisture,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Soil Moisture,4,0.001711,Soil Moisture,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Soil Moisture,5,0.001829,Soil Moisture,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Soil Moisture,1,0.001425,Soil Moisture,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Soil Moisture,2,0.001703,Soil Moisture,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Soil Moisture,3,0.001464,Soil Moisture,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Soil Moisture,4,0.001388,Soil Moisture,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Soil Moisture,5,0.001482,Soil Moisture,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Soil Moisture,1,0.002399,Soil Moisture,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Soil Moisture,2,0.00273,Soil Moisture,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Soil Moisture,3,0.002537,Soil Moisture,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Soil Moisture,4,0.002501,Soil Moisture,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Soil Moisture,5,0.002787,Soil Moisture,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Soil Moisture,1,0.002032,Soil Moisture,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Soil Moisture,2,0.001856,Soil Moisture,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Soil Moisture,3,0.002063,Soil Moisture,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Soil Moisture,4,0.001886,Soil Moisture,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Soil Moisture,5,0.001932,Soil Moisture,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Soil Moisture,1,0.002229,Soil Moisture,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Soil Moisture,2,0.001958,Soil Moisture,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Soil Moisture,3,0.001985,Soil Moisture,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Soil Moisture,4,0.002143,Soil Moisture,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Soil Moisture,5,0.002145,Soil Moisture,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Soil Moisture,1,0.008974,Soil Moisture,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Soil Moisture,2,0.008953,Soil Moisture,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Soil Moisture,3,0.008939,Soil Moisture,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Soil Moisture,4,0.009757,Soil Moisture,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Soil Moisture,5,0.00956,Soil Moisture,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,soybean harvested area,1,0.001725,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,soybean harvested area,2,0.001197,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,soybean harvested area,3,0.001638,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,soybean harvested area,4,0.001536,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,soybean harvested area,5,0.001664,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,soybean harvested area,1,8.67E-04,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,soybean harvested area,2,0.001008,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,soybean harvested area,3,7.39E-04,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,soybean harvested area,4,9.33E-04,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,soybean harvested area,5,8.99E-04,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,soybean harvested area,1,0.001098,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,soybean harvested area,2,0.00109,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,soybean harvested area,3,0.001418,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,soybean harvested area,4,0.001371,Soybean Harvested Area,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,soybean harvested area,5,0.001438,Soybean Harvested Area,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,soybean harvested area,1,6.05E-04,Soybean Harvested Area,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,soybean harvested area,2,8.11E-04,Soybean Harvested Area,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,soybean harvested area,3,8.37E-04,Soybean Harvested Area,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,soybean harvested area,4,9.37E-04,Soybean Harvested Area,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,soybean harvested area,5,9.51E-04,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,soybean harvested area,1,0.001646,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,soybean harvested area,2,0.001597,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,soybean harvested area,3,0.001547,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,soybean harvested area,4,0.001619,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,soybean harvested area,5,0.001871,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,soybean harvested area,1,0.001773,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,soybean harvested area,2,0.00174,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,soybean harvested area,3,0.001993,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,soybean harvested area,4,0.001566,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,soybean harvested area,5,0.001656,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,soybean harvested area,1,0.00139,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,soybean harvested area,2,0.001331,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,soybean harvested area,3,0.00117,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,soybean harvested area,4,0.001402,Soybean Harvested Area,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,soybean harvested area,5,0.00136,Soybean Harvested Area,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,soybean harvested area,1,0.003172,Soybean Harvested Area,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,soybean harvested area,2,0.003067,Soybean Harvested Area,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,soybean harvested area,3,0.00261,Soybean Harvested Area,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,soybean harvested area,4,0.00249,Soybean Harvested Area,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,soybean harvested area,5,0.002878,Soybean Harvested Area,Land Use
